title,link,address,company,short_description,rich_description,salary,skils
Digital-маркетолог (недвижимость),https://hh.ru/vacancy/131999217?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,ООО Тайм Проперти,опыт работы в digital-маркетинге от 2 лет. — обязателен опыт в недвижимости. — уверенная работа с аналитикой и метриками. —,,,
Senior UX/UI-дизайнер,https://hh.ru/vacancy/131256138?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,Далее,Опыт работы UX/UI,,"от 140 000 ₽ за месяц, на руки",
Маркетолог,https://hh.ru/vacancy/131385118?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Тбилиси,ООО Простые Решения,Глубокие знания и опыт работы с инструментами,,,
UX/UI-дизайнер,https://hh.ru/vacancy/131130182?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Ташкент,ISROILOVA AZIZA ILHOM QIZI,"Понимание принципов UX, usability и mobile-first дизайна. Опыт разработки интерфейсов для мобильных и",,,
Продуктовый маркетолог,https://hh.ru/vacancy/131994198?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Пермь, р-н Индустриальный",Kids360,Аналитический стек: работа с инструментами,,,
B2b маркетолог по продукту/B2B Marketing Manager (IT / Corporate Clients),https://hh.ru/vacancy/131981167?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Астана, улица Сыганак, 54/2",ЧК FDM Tech Ltd.,,,,
Middle UX/UI дизайнер,https://hh.ru/vacancy/131245217?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Омск,Your CodeReview,...разработчики и,,"от 170 000 ₽ за месяц, до вычета налогов",
Web-дизайнер (Middle),https://hh.ru/vacancy/129360547?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Новосибирск,ONE Company,"Знание принципов UI/UX, трендов в дизайне web и мобильных приложений. Понимание usability сайта: логики взаимодействия, правил верстки и построения...",,,
Старший продуктовый дизайнер в Одноклассники,https://hh.ru/vacancy/131340757?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Санкт-Петербург,"VK, Одноклассники",Умение работать в команде и слышать других. Опыт работы над мобильными и,,,
Продуктовый дизайнер B2B Платформа,https://hh.ru/vacancy/131423802?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,2ГИС.RnD,"Умение работать быстро без потери качества — баланс скорости и детализации, эффективное принятие решений. Опыт проектирования",,,
"Старший продуктовый дизайнер, Кабинет продавца",https://hh.ru/vacancy/128309696?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,Ozon Tech,"Умение структурировать информацию и задавать вопросы. Наличие хорошего фундамента в дизайне: работа с типографикой, визуальной иерархией и цветом, а также...",,,
Таргетолог - SMM специалист (в офис),https://hh.ru/vacancy/131536351?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Алматы,"INTELLPACK, компания",...кабинетами Meta / TikTok. Будет плюсом: Кейсы с результатами. Опыт работы с различными нишами. Навыки создания креативов или работы с,,,
AI дизайнер-маркетолог,https://hh.ru/vacancy/131117580?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,Endi (ИП Шишлаков Дмитрий Владимирович),"Свободное владение ИИ-инструментами: умение генерировать реалистичный контент, который не отличить от реального. Уверенная работа в графических редакторах.",,,
UI/UX Designer (iGaming),https://hh.ru/vacancy/131987183?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Минск,ООО Софтнетикс,"Отличное знание Figma (Components, Auto layouts, Libraries, Design Tokens, Variables). Коммерческий опыт в разработке интерфейсов (Web, Mobile) в сфере спортивной...",,"600 – 2 000 $ за месяц, на руки",
Head of Sales B2B IT / BizDev,https://hh.ru/vacancy/131716906?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,ТехАудит,...,,"до 300 000 ₽ за месяц, до вычета налогов",
Web Developer / Frontend Developer (React / Next.js / Angular),https://hh.ru/vacancy/131988743?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Минск,ООО ЛВО Интернешнл,Опыт оптимизации производительности,,,
Маркетолог-дизайнер/менеджер по маркетингу,https://hh.ru/vacancy/131289084?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,Агентство КИТ Консалт,"Владение инструментами аналитики каналов продвижения. Понимание основ повышения сайтов в выдаче поисковиков. Опыт работы с e-mail рассылками (частота, аналитика...",,"100 000 – 150 000 ₽ за месяц, на руки",
UI/UX designer (middle),https://hh.ru/vacancy/131885907?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,ООО ФАЙВДЖЕН,"Глубокое понимание принципов UX/UI дизайна и их применение. Знание гайдлайнов мобильным платформ (iOS, Android) и основы web.",,"от 120 000 ₽ за месяц, на руки",
Маркетолог,https://hh.ru/vacancy/131979138?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Рязань, р-н Октябрьский",Швецова Кристина Игоревна,Навыки ведения или контроля рекламных кампаний в Яндекс Директе. - Владение инструментами,,,
Angular Frontend-разработчик,https://hh.ru/vacancy/130642137?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Ташкент, улица Богишамол, 260А",ООО INNASOFT DIGITAL SERVICE,Опыт работы во Frontend-разработке от 3 лет. Уверенное знание Angular (2+ версия). Знание Vue - React будет преимуществом.,,,
Графический дизайнер в офис (г. Санкт-Петербург),https://hh.ru/vacancy/129593544?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Рише,"Наличие портфолио обязательно! Плюсом будут любые дополнительные творческие навыки, в которых Вы хороши (фотография, 3D,",,"70 000 – 120 000 ₽ за месяц, на руки",
Product Owner / Product Manager,https://hh.ru/vacancy/131202371?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Минск,ООО Клеркгрупп,"Опыт работы Product Owner / Product Manager от 3-х лет. Знание продуктовых метрик, принципов их анализа и влияния на бизнес.",,,
Product Designer,https://hh.ru/vacancy/131877811?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Софтвайс,Релевантный опыт работы от 2-х лет. Опыт работы над сложным продуктом. Навыки проектирования интерфейсов для веба и мобилок.,,"до 220 000 ₽ за месяц, на руки",
Руководитель команды диджитал дизайна / Ведущий дизайнер,https://hh.ru/vacancy/131344735?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Йошкар-Ола, Вознесенская улица, 110",iSpring,...минимум 1–2 года управляли командой или выступали как ведущий,,,
Таргетолог в онлайн-школу,https://hh.ru/vacancy/131987966?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Минск,Школа классики Юлии Казанцевой,"умение писать сценарии для рилс в таргетированную рекламу, постановка грамотных тз",,"60 000 – 150 000 ₽ за месяц, до вычета налогов",
Аккаунт-менеджер (менеджер проектов),https://hh.ru/vacancy/131999172?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,KISLOROD,Опыт работы в IT (,,,
Менеджер по продажам в школу дизайна,https://hh.ru/vacancy/131367768?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Владивосток, Светланская улица, 45",ИП Румянцева Жанна Александровна,Любишь общаться и легко устанавливаешь контакт. Работаешь на результат и спокойно относишься к KPI. Быстро обучаешься и готов глубоко погрузиться...,,"100 000 – 180 000 ₽ за месяц, на руки",
Дизайнер дизайн-системы (Эксперт),https://hh.ru/vacancy/131171645?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,ПАО БАНК УРАЛСИБ,"Есть опыт коммерческой работы в дизайне от 3-х лет, из которых не менее 2-х фокус на кроссплатформенных дизайн...",,,
E-commerce project manager,https://hh.ru/vacancy/131998860?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,HASTTINGS,формулировать чёткие ТЗ для,,"до 150 000 ₽ за месяц, до вычета налогов",
Middle UX/UI Designer,https://hh.ru/vacancy/131992214?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,ООО ПРОДЖЕКТ САППОРТ,"1–3 года опыта в UX/UI, гейм-дизайне или интерактивных проектах. Понимание пользовательского поведения и логики интерфейсов.",,,
Дизайнер карточек для маркетплейсов,https://hh.ru/vacancy/131135374?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Махачкала, улица Магомеда Ярагского, 93Б",ООО Шатим Трейд,Есть опыт в графическом дизайне.,,"от 30 000 ₽ за месяц, до вычета налогов",
Младший графический дизайнер (Junior),https://hh.ru/vacancy/131124992?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,Boson group,"Наличие портфолио с созданием контента для различных digital-форматов. Уверенное владение пакетом Adobe (особенно Photoshop, Illustrator). Понимание специфики социальных сетей...",,,
"Продуктовый дизайнер в Cross Design Team, ВКонтакте",https://hh.ru/vacancy/131340785?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Санкт-Петербург,"VK, ВКонтакте",Ориентируетесь в пользовательских метриках. Прекрасно разбираетесь в мобильном и,,,
Руководитель проектов (Коиново),https://hh.ru/vacancy/131067351?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,ООО 3Д Платформа,"Насмотренность и регулярная работа с современными международными приложениями. Понимание жизненного цикла ПО на глубоком техническом уровне. Навыки планирования, организации и...",,,
Middle UI/UX дизайнер,https://hh.ru/vacancy/131108025?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Омск,Purrweb,"Опыт от 2 лет. - В портфолио есть не только сайты, но и приложения. - Продуктовый опыт — будет плюсом.",,,
Графический дизайнер [Маркетплейсы - ОФИС → Full-time],https://hh.ru/vacancy/131243816?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,ООО Альфа Групп,"Свободное владение: Adobe illustrator, Adobe Photoshop, Figma, знание и использование программ с ИИ приветствуется. Опыт создания продающего, яркого дизайна, инфографики.",,"80 000 – 120 000 ₽ за месяц, на руки",
Графический дизайнер в маркетинговое агентство,https://hh.ru/vacancy/130622121?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,городской округ Солнечногорск,ИП Шульга Арина Михайловна,Опыт работы в дизайне от 1 года. Высокая насмотренность и понимание современных трендов в дизайне. Умение работать в графических редакторах...,,"30 000 – 100 000 ₽ за месяц, до вычета налогов",
Интернет-маркетолог,https://hh.ru/vacancy/131385441?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Подольск, микрорайон Климовск, Заводская улица, 2",АО Графитинвест,Владение инструментами,,,
(Middle/Senior) UX/UI дизайнер в Only,https://hh.ru/vacancy/128864610?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,ООО Онли,Внимательность. Уверенное владение Figma. Здоровые коммуникативные навыки.,,,
UX/UI-дизайнер (Middle+/Senior),https://hh.ru/vacancy/131217673?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Санкт-Петербург,Evercode Lab,"Работаешь с теми, кто реально шарит в Web3 и финтехе и готов делиться опытом. Любят драйв и ценят ответственность.",,,
Lead Frontend Engineer,https://hh.ru/vacancy/131256369?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Сербия,STARTRIBE LTD. Разработка,"Уверенное владение JavaScript (ES6+), HTML, CSS и Web APIs. Уверенное владение React и TypeScript. Опыт создания и развития...",,,
"Специалист по контекстной рекламе / PPC-специалист (Яндекс.Директ, Google Ads)",https://hh.ru/vacancy/131084453?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Минск,ООО МЕРАНИК,Опыт работы с товарными фидами и понимание требований к ним. Навыки работы с,,,
Аккаунт-менеджер,https://hh.ru/vacancy/131814354?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Екатеринбург,Пульс цен,"Разбираться в структуре сайтов, получишь знания в сфере интернет-маркетинга,",,,
Интернет-маркетолог,https://hh.ru/vacancy/131389413?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,Деликатный переезд,"Понимание основ маркетинга (целевые аудитории, поведение потребителей) и интернет-маркетинга. Знание инструментов",,,
SEO-специалист,https://hh.ru/vacancy/131034084?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Екатеринбург,ООО ГК Металлэнергохолдинг,"Технический бэкграунд: Понимание принципов работы CMS (особенно 1С-Битрикс), базовые знания HTML/CSS, умение работать с инструментами",,,
Digital Marketing Manager (SMM + Digital),https://hh.ru/vacancy/131847925?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Ташкент,ALVIERO,"Опыт SMM от 2 лет (Instagram/TikTok/Telegram). Понимание трендов 2025–2026 (Reels, Shorts, ASMR, UGC). Умение работать с CapCut...",,,
Web-дизайнер в IT студию,https://hh.ru/vacancy/131175905?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Курск, р-н Центральный",ИП Пластилин-арт (Осипов Ю.В.),"Знание трендов в дизайне, понимание, когда и как их следует применять, а когда — нет. Коммуникабельность, умение объяснить свою точку зрения...",,,
Маркетолог,https://hh.ru/vacancy/131514918?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Самара, р-н Промышленный",ООО Самур,"Опыт работы с CMS (1С-Битрикс, WordPress или аналогичные системы). Базовые знания SEO и",,"от 60 000 ₽ за месяц, на руки",
Менеджер по обучению и эффективности в PRO.FINANSY,https://hh.ru/vacancy/131884927?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,ООО Группа Компаний Профинансы Капитал,"Опыт работы в обучении, HR или управлении внутренними процессами от 2 лет. Понимание принципов корпоративного обучения и вовлечения сотрудников.",,"80 000 – 120 000 ₽ за месяц, до вычета налогов",
Senior Designer UI/UX,https://hh.ru/vacancy/131981982?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,Marfatech,Умение создавать интерактивные прототипы. Понимание возможностей,,,
Graphic Designer \ Графический дизайнер (Креативный),https://hh.ru/vacancy/131136211?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Алматы,ТОО Неткрэкер Текнолоджи Казахстан,Имеет базовые знания или опыт в,,,
Начинающий маркетолог / Помощник руководителя отдела маркетинга (стоматология),https://hh.ru/vacancy/132001048?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Иркутск, р-н Октябрьский",Клиника стоматологии Медалист,"Наличие профильного образования маркетинг, менеджмент. Уверенный пользователь ПК: Excel (сводные таблицы), Word, понимание работы Canva, Adobe Photoshop, базовые навыки работы...",,"от 35 000 ₽ за месяц, до вычета налогов",
UX\UI Designer (Дизайнер спецпроектов),https://hh.ru/vacancy/131119528?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,ГКУ Инфогород,"Опыт дизайна в диджитал и медиа от 3 лет. Портфолио с проектами, про которые ты готов рассказать. Широкий кругозор и...",,,
Графический дизайнер [Middle и выше] (Маркетплейсы - ОФИС),https://hh.ru/vacancy/129437887?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,ООО Альфа Групп,"Свободное владение: Adobe illustrator, Adobe Photoshop, Figma, знание и использование программ с ИИ приветствуется. Опыт создания продающего, яркого дизайна, инфографики.",,"90 000 – 150 000 ₽ за месяц, на руки",
Product Manager (Агрегатор вакансий),https://hh.ru/vacancy/131073796?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Йошкар-Ола, улица Эшкинина, 10Г",ООО ГородРабот.ру,Опыт постановки задач для разработки и дизайна. Базовое понимание,,"100 000 – 150 000 ₽ за месяц, до вычета налогов",
SMM-менеджер,https://hh.ru/vacancy/131855043?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,агрогородок Ждановичи,ООО Юниверсал Технолоджис,"Опыт работы с CMS‑системами (добавление и редактирование страниц, новостей, баннеров). Базовое понимание SEO и",,"1 500 – 3 500 Br за месяц, на руки",
Graphic / Marketing Designer,https://hh.ru/vacancy/131989943?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Минск,ООО Вулитекс,"Есть опыт именно в performance / marketing design, а не только “красивых макетов”. — Понимаешь, как дизайн влияет на CTR, конверсию и...",,"700 – 1 200 $ за месяц, на руки",
Трафик-менеджер,https://hh.ru/vacancy/131548775?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Сербия,ООО АЛЬФА СОФТ,"3+ лет Traffic Manager / Media Buyer в BizOpp, Finance, Info-business, HR-лидген или iGaming. Опыт в LATAM ОГРОМНЫЙ...",,,
Продуктовый дизайнер (Middle+/Senior) в VK,https://hh.ru/vacancy/131140245?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,VK,"4+ года опыта в продуктовом дизайне. Опыт работы со сложными интерфейсами (админки, системы управления, сервисные панели). Сильная UX-экспертиза...",,,
Фронтенд разработчик,https://hh.ru/vacancy/131936513?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Ташкент, улица Кичик Бешагач, 83",MR Construction and Engineering Group,"Опыт работы с JavaScript, HTML, CSS. Знание популярных фреймворков (React, Vue, Angular и др.). Понимание принципов адаптивной и кроссбраузерной верстки.",,"700 $ за месяц, до вычета налогов",
Менеджер по работе с маркетплейсами Wildberries,https://hh.ru/vacancy/131377475?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,Панда Гифтс,"Опыт работы с Wildberries от 1 года. Успешный опыт вывода товаров в ТОП, знание алгоритмов платформы. Опыт управления товарооборотом от...",,,
Руководитель отдела дизайна,https://hh.ru/vacancy/131194180?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,ООО Маунфелд Рус,"Опыт работы в индустрии дизайна от 3 лет. Опыт руководства командой. Умение не только выстраивать процессы с нуля, но и...",,,
SEO-специалист,https://hh.ru/vacancy/130979271?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Санкт-Петербург,Парконика,"Управление контекстной рекламой (Яндекс.Директ, Google). Управление SMM-кампаниями. A/B тестирование.",,"130 000 – 200 000 ₽ за месяц, на руки",
"Product Designer / UX/UI дизайнер (Web, Figma)",https://hh.ru/vacancy/131162099?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Челябинск, р-н Центральный",Digital Partners Global,"Опыт в продуктовых интерфейсах от 2 лет (возможны исключения, если сильное портфолио). Уверенное знание возможностей Figma: компоненты/варианты, autolayout, прототипирование...",,"от 100 000 ₽ за месяц, на руки",
Менеджер по работе с маркетплейсами Ozon,https://hh.ru/vacancy/131239517?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,Панда Гифтс,"Опыт работы с Ozon от 1 года. Успешный опыт вывода товаров в ТОП, знание алгоритмов платформы. Опыт управления товарооборотом от...",,,
Менеджер маркетинговых проектов,https://hh.ru/vacancy/131244356?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,ООО Волнами,"Опыт работы в агентстве от 4–5 лет, из них существенная часть — в роли Project Manager / Account / Руководителя проектов.",,"от 120 000 ₽ за месяц, на руки",
Web designer,https://hh.ru/vacancy/122785366?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Контакт,Опыт работы,,,
Системный аналитик,https://hh.ru/vacancy/131943287?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,Ассоциация IPChain,"Умение собирать, анализировать и формализовать требования. Понимание архитектуры клиент-серверных",,,
QA Engineer (Middle),https://hh.ru/vacancy/131270389?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,Rusprofile,Опыт работы в качестве QA-инженера от 3 лет. Понимание принципов работы,,,
Ассистент маркетолога / junior маркетолог / младший маркетолог,https://hh.ru/vacancy/131981383?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Санкт-Петербург,ИП Фортин Антон Евгеньевич,"Главная ценность – реальные знания, навыки и опыт, который в дальнейшем помогут пробиться и стать хорошим маркетологом. * Участие и понимание всех...",,,
