title,link,address,company,short_description,rich_description,salary,skils
Аналитик 1С,https://hh.ru/vacancy/131315901?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,Just AI,"Умеете собирать требования, формализовать их и понятно ставить задачи",,,
Инженер - схемотехник (разработчик РЭА),https://hh.ru/vacancy/131302737?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Красносельский",АКРОН ХОЛДИНГ,Навыки работы с Altium Designer. Опыт трассировки печатных плат (разработки требований к топологии печатных плат). Знание цифровой и аналоговой электроники.,,,
Инженер по тестированию (Application Security),https://hh.ru/vacancy/128836619?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,Доктор Веб,"Понимание жизненного цикла заражения - от первоначального доступа (initial access) через фишинг или эксплуатацию уязвимостей, до персистентности (реестр, планировщик, службы, WMI).",,,
Аналитик 1С (fullstack),https://hh.ru/vacancy/131099923?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Минск,WMT,Опыт работы бизнес- или системным аналитиком. Опыт работы с решениями 1С. Опыт описания бизнес-процессов. Опыт взаимодействия с бизнес...,,,
Системный аналитик,https://hh.ru/vacancy/131199976?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Лаборатория 50,Опыт работы системным аналитиком от 3 лет. Опыт полного цикла работы с требованиями. Опыт взаимодействия с заинтересованными лицами.,,"от 120 000 ₽ за месяц, на руки",
"Главный инженер-конструктор 0,4 кВ",https://hh.ru/vacancy/129569194?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,АО Завод ЭЛЕКТРОПУЛЬТ,"Высшее техническое образование (электротехника, электроэнергетика, РЗиА). Умение читать электрические схемы, опросные листы, проектную документацию. Знание ЕСКД, ГОСТ, ПУЭ.",,"от 180 000 ₽ за месяц, на руки",
Менеджер по продажам сетевого оборудования (тендеры),https://hh.ru/vacancy/131250330?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,Модуль,"Опыт работы с тендерами от 3-х лет. Умение работать с программами поиска тендеров. Высшее образование, профильные курсы будут вашим...",,,
Тимлид 1С / Руководитель группы разработки 1С / Начальник отдела 1С,https://hh.ru/vacancy/131382729?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Ломоносовский район, территория Южная часть производственной зоны Горелово, улица Сименса, 2/4",АО Хакель,"опыт работы в 1С: Предприятие 8.3 от пяти лет, желательно — в роли ведущего",,"315 000 ₽ за месяц, до вычета налогов",
Инженер-схемотехник,https://hh.ru/vacancy/131983876?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО ТМХ ТМ,Опыт работы от 1 года в области приборостроение/ машиностроение /электротехника/ЖД/транспорт. Высшее техническое образование. Знание ЕСКД в части разработки...,,"до 120 000 ₽ за месяц, до вычета налогов",
Инженер-технолог на производство РЭА,https://hh.ru/vacancy/130647360?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,АО НИТИ Авангард,"Уверенного знания технологий производства РЭА. Умения проводить контроль конструкторской документации на технологичность. Знания процессов сборки, настройки и регулировки РЭА.",,,
Технолог,https://hh.ru/vacancy/131337598?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Глорус-Норд,"Высшее профильное образование. Опыт работы на производстве в качестве технолога, технолога-",,"от 85 000 ₽ за месяц, на руки",
Инженер - эколог/ эколог - проектировщик (направление воздух),https://hh.ru/vacancy/131999913?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО РЭД,Знание профильных программ фирмы Интеграл. Желание зарабатывать. Желание развиваться вместе с компанией. Деловая переписка. Опыт работы от 3 лет в...,,"90 000 – 110 000 ₽ за месяц, на руки",
Научный сотрудник группы патологоанатомических исследований ранней фарм. разработки,https://hh.ru/vacancy/131181787?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"посёлок Стрельна, р-н Петродворцовый","БИОКАД, биотехнологическая компания","Имеет медицинское, ветеринарное или биологическое образование с опытом 1–3 года в патологической анатомии или доклинических исследованиях. Готов работать в...",,,
Product Designer,https://hh.ru/vacancy/131877811?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Софтвайс,Релевантный опыт работы от 2-х лет. Опыт работы над сложным продуктом. Навыки проектирования интерфейсов для веба и мобилок.,,"до 220 000 ₽ за месяц, на руки",
Специалист технической поддержки 1С,https://hh.ru/vacancy/131695868?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Московский",ООО Автоматизация Торговых Процессов,Опыт работы с программными продуктами 1С. Доброжелательность и ответственность. Наличие сертификатов 1С будет преимуществом.,,"65 000 – 80 000 ₽ за месяц, на руки",
Инженер-конструктор печатных плат/Тополог,https://hh.ru/vacancy/131380268?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Ломоносовский район, территория Производственная зона Горбунки, 7",АО ПТК Аргос-Электрон,Высшее профильное техническое образование. -Опыт работы в схожей должности от 3 лет. -Опытный пользователь Altium Designer/Компас 3D/CAM...,,,
"Директор по развитию бизнеса (ERP, IT Консалтинг, проектные продажи) / Business Development Director",https://hh.ru/vacancy/130571818?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,КОРУС Консалтинг,Умение и энергия воплощать в жизнь задуманное. Большой опыт B2B продаж услуг/консалтинга в ИТ (опыт продажи проектов...,,,
Веб-аналитик,https://hh.ru/vacancy/131161808?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ПАО Банк Санкт-Петербург,"Имеете опыт работы в веб-аналитике от 2х лет. Уверенное владеете основными системами аналитики: Яндекс.Метрика,AppMetrica. Понимание метрик POI...",,,
Специалист поддержки пользователей 1С,https://hh.ru/vacancy/131390827?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,Регионхимснаб,"Мы готовы Вас пригласить, если Вы обладаете следующими знаниями, навыками и опытом: Опыт работы консультантом 1С от 1 года.",,"120 000 – 150 000 ₽ за месяц, на руки",
Технолог,https://hh.ru/vacancy/131994063?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО БИТЛДЖЕМ КОСМЕТИК,Высшее профильное образование (химическое / химико-технологическое / фармацевтическое / биотехнологическое). Опыт работы химиком-технологом на косметическом производстве от 3 лет.,,"от 120 000 ₽ за месяц, на руки",
Senior software engineer Go / Старший инженер-программист на Go (Common Yadro Platform),https://hh.ru/vacancy/131198627?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,YADRO,Уверенное владение Go. Опыт системного программирования под Linux от 3 лет (Go/C/C++/Rust). Опыт разработки многопоточных и/или...,,,
Главный технолог (пищевое производство),https://hh.ru/vacancy/129915968?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Фрунзенский",Великоросс,Знание принципов ХАССП и практический опыт внедрения системы безопасности на пищевом предприятии. Высшее профессиональное образование. Управленческие и организаторские навыки.,,"160 000 ₽ за месяц, на руки",
IT Аккаунт менеджер (Outstaff),https://hh.ru/vacancy/131980599?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Пермь, р-н Свердловский",Eclipse Digital,Опыт работы в роли аккаунт-менеджера / менеджера по продажам / координатора в IT-аутстаффе от 1 года. Умение выстраивать коммуникацию с...,,,
Инженер внедрения (Геолог),https://hh.ru/vacancy/131981611?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Петроградский",ООО РТ-Инжиниринг,Опыт работы в горнодобывающей отрасли от 3-х лет. Наличие высшего образования геологического профиля;. Понимание основных производственных процессов от забоя...,,,
Инженер-проектировщик,https://hh.ru/vacancy/131210364?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Пожгазприбор,Высшее образование. Готовность ездить в командировки по России. Знания в основах проектирования слаботочных систем. Владение программами AutoCAD и MS Office.,,"130 000 – 150 000 ₽ за месяц, на руки",
Golang Developer / Ментор (7+ направлений в рамках Golang),https://hh.ru/vacancy/131196651?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Центральный",ООО Интеллектуал Групп,Опыт работы Middle+/Senior Golang,,"450 000 – 600 000 ₽ за месяц, на руки",
SEO-оптимизатор (https://m1.ru),https://hh.ru/vacancy/131944926?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Приморский",ООО Миниворкс Про,"Умение грамотно составлять ТЗ (копирайтерам,",,,
Инженер-проектировщик систем вентиляции и аспирации,https://hh.ru/vacancy/131991522?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ЕвроЛюкс Групп,"Высшее техническое образование. Знание AutoCAD или Revit, Компас- 3D. Образование по профилю ТГВ будет Вашим преимуществом. Опыт работы проектирования...",,,
Team lead backend developer/Руководитель команды разработки (Java),https://hh.ru/vacancy/131117792?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Юниверс Дата,"От 8 лет коммерческой разработки, из них от 3 лет — в роли тимлида или технического лидера. Глубокое знание Java и...",,,
Младший специалист по упаковке/Junior Packaging Development Specialist,https://hh.ru/vacancy/130318942?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,Perfetti Van Melle,"Опыт работы в области развития упаковки в компании FMCG-сектора, либо опыт в компании-производителе упаковочных материалов, либо опыт в...",,,
Сетевой администратор / Сетевой инженер,https://hh.ru/vacancy/131380730?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Виртуальные инфраструктуры,Опыт работы сетевым администратором не менее 2х лет. - Опыт администрирования оборудования операторского уровня (cisco/juniper/huawei). - Опыт сопровождения распределенных...,,,
Главный бухгалтер,https://hh.ru/vacancy/131849833?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,АО Инсек-Сз,Высшее профильное образование (Бухгалтерия / Аудит /Финансы и экономика). Опыт работы в области ведения бухгалтерского учета от 3 лет.,,,
Веб-дизайнер,https://hh.ru/vacancy/131815982?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Центральный",ООО Эксбо Север,"Готового аргументировать свои решения и вести коммуникацию с командой, владельцами продуктов и",,,
Инженер по мониторингу и надежности сервисов,https://hh.ru/vacancy/131621171?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Петроградский",ООО Квантек,"Опыт работы с лог-агентами, организации мониторинга по ошибкам. Linux/DevOps на базовом уровне для коммуникации с",,,
Архитектор,https://hh.ru/vacancy/131865626?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ИП Урина Елена Владимировна,"Высшее архитектурное образование. Знание нормативной документации, стандартов и правил оформления проектной и рабочей документации. Знание строительных материалов и их характеристик.",,,
Ведущий бизнес-аналитик (MES),https://hh.ru/vacancy/131273067?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО АНТ-Цифровые Сервисы,"Опыт работы в аналитике от 6 лет, обязателен опыт работы с MES-системами и автоматизацией производств от 3-х лет.",,,
Инженер-проектировщик (Oracle PL/SQL),https://hh.ru/vacancy/131953030?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,Центр финансовых технологий,"Высшее образование. Опыт работы в банковской сфере, ИТ желателен. Знания PL/SQL и/или PL/PLUS. Желателен опыт работы с...",,,
Менеджер по продажам,https://hh.ru/vacancy/131542610?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО ЮМА-Девелопмент,"Опыт в B2B ( опыт в IT направлении или проектных продажах будет преимуществом ). Мобильность, нацеленность на материальный рост.",,"от 150 000 ₽ за месяц, на руки",
Senior Data-инженер,https://hh.ru/vacancy/131993689?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Live Typing,У тебя есть опыт работы Data-инженером от 5 лет. Ты имеешь опыт проектирования и разработки end-to-end процессов...,,"250 000 – 310 000 ₽ за месяц, до вычета налогов",
Аналитик 1С: ERP,https://hh.ru/vacancy/131858926?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Красное Село, р-н Красносельский",ООО Нева-Феррит,Высшее образование. Опыт внедрения продуктов 1С. Опыт работы с 1С:ERP в должности Аналитика от 1 года.,,,
Manual QA Engineer,https://hh.ru/vacancy/131089105?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО НЭК ТЕХ,"Высшее техническое образование. Опыт тестирования от 2х лет. Знание и понимание теории тестирования программных продуктов, методологий. Опыт составления планов...",,,
Менеджер по продажам,https://hh.ru/vacancy/131237632?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,Гиорд,Высшее или среднеспециальное образование. Опыт B2B-продаж от 1 года (для кандидатов из сферы пищевых ингредиентов предусмотрены индивидуальные...,,"от 80 000 ₽ за месяц, на руки",
Менеджер по работе с маркетплейсами и интернет-магазином,https://hh.ru/vacancy/131809761?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО СибКонТекс,"Обладает опытом работы с маркетплейсами и интернет-магазином от 1 года. Является уверенным пользователем Exсel (формулы, ВПР) и 1С.",,"от 103 500 ₽ за месяц, до вычета налогов",
Дата-инженер,https://hh.ru/vacancy/131539118?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,Т-Банк. ИТ. DWH,Свободно владеете SQL. Работали с DWH в качестве аналитика или,,,
Менеджер по закупкам,https://hh.ru/vacancy/131631752?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Пожгазприбор,"Опыт работы в аналогичной должности от 1 года. Знание принципов и методов снабжения, закупок и контроля качества. Опыт работы в...",,,
Главный бухгалтер,https://hh.ru/vacancy/131549512?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Эльтон-C,Высшее профессиональное образование. Опыт работы главным бухгалтером от 3-х лет. Знание всех участков бухгалтерского и налогового учета.,,,
Аналитик Битрикс24,https://hh.ru/vacancy/131957473?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО КВАНТ,Опыт подготовки проектной документации. Успешные кейсы внедрения Битрикс24. Опыт,,,
Аналитик 1С,https://hh.ru/vacancy/127091194?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,НОНТОН,Опыт работы в роли аналитика 1С от 4 лет. Знание процессов складской логистики. ЖЕЛАТЕЛЬНО: знание систем управления складом (1...,,,
Машинист крана автомобильного (МАЗ 12 тонн),https://hh.ru/vacancy/130206090?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ПАО Звезда,Наличие прав категории С. Наличие допуска к работе на автокранах. Наличие допуска к работе на автопогрузчиках. Знание правил эксплуатации и...,,,
Инженер по настройке и тестированию аппаратно-программных средств,https://hh.ru/vacancy/131139311?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Специальный Технологический Центр (ООО СТЦ),"Опыт работы с программно-аппаратными комплексами, установкой и настройкой различного ПО от 2-х лет. Опыт разработки технической документации (технических...",,,
QA инженер (Python),https://hh.ru/vacancy/131996597?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,Сбер. IT,"Опыт разработки автотестов на Python. Знание производственного процесса создания ПО. Уверенное владение Python, Jira, Git, Confluence. Навыки логичного и четкого...",,,
"AI Маркетолог-проджект (b2b, международный рынок)",https://hh.ru/vacancy/131820581?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Артеус,"Команда опытная: строили ML/AI высоконагруженные сервисы. Предыдущий проект фаундеров — Segmento (≈1 млрд руб. revenue, exit в РФ за 35...",,,
QA Automation Engineer / Инженер по автоматизированному тестированию,https://hh.ru/vacancy/127057371?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,Nord.Codes,Подтвержденный опыт в автоматизации тестирования от 1 года (любые инструменты). Понимание базовых принципов работы сети интернет и веб-сервисов (HTTP...,,,
Инженер - эколог (экосопровождение),https://hh.ru/vacancy/131884715?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО РЭД,"Опыт работы от 3 лет в области экологического проектирования. Структурированное знание природоохранного законодательства (не на уровне поиска, а на уровне...",,"90 000 – 130 000 ₽ за месяц, на руки",
Менеджер по продажам IT,https://hh.ru/vacancy/131988153?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО ЮМА-Девелопмент,"Опыт в B2B ( опыт в IT направлении или проектных продажах будет преимуществом ). Мобильность, нацеленность на материальный рост.",,"от 170 000 ₽ за месяц, на руки",
"Менеджер проектных продаж (опорные конструкции, кабеленесущие системы)",https://hh.ru/vacancy/131541429?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Выборгский",ООО Айрос-Систем,"Высшее техническое образование (электроэнергетика, промышленное и гражданское строительство, электромеханика). Опыт проектных продаж оборудования, электротехнической продукции, кабеленесущих систем или смежных строительных...",,,
Технолог,https://hh.ru/vacancy/131237851?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,Гиорд,Высшее химическое или пищевое образование. Опыт работы на пищевом производстве и/или с пищевыми ингредиентами. Навыки пилотных экспериментов и промышленных...,,,
Специалист по регистрации и лицензированию лекарственных средств,https://hh.ru/vacancy/131975598?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Красное Село, р-н Красносельский",ФГУП СПб научно-исследовательский институт вакцин и сывороток и предприятие по производству бактерийных препаратов,"Высшее (химико-фармацевтическое, химико-технологическое, биотехнологическое, биологическое или медицинское) образование. Желателен опыт работы в аналогичной должности (особенно по международной регистрации...",,,
Архитектор (фриланс),https://hh.ru/vacancy/130221096?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,Аскрин,"Имеете опыт работы с общественными интерьерами, выставочными и креативными пространствами и у вас есть портфолио, которые вы нам пришлете.",,,
Инженер по тестированию аппаратного обеспечения / HW QA,https://hh.ru/vacancy/131959792?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,Navio,Понимание различных видов и уровней тестирования. Практический опыт применения методик тестирования. Знание цикла разработки аппаратно-программных комплексов. Опыт тестирования коммерческих...,,,
Инженер-конструктор АСУ ТП,https://hh.ru/vacancy/131385248?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"поселок Стрельна, р-н Петродворцовый",ООО Ракурс-инжиниринг,"Высшее техническое образование. Знание подходов в разработке ПТК и НКУ: отраслевых стандартов, оборудования, способов информационного обмена, основ безопасности и надежности...",,,
Инженер по эксплуатации оборудования,https://hh.ru/vacancy/131266083?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,деревня Лангерево,АО Газстройпроект,"Готовы рассматривать начинающих специалистов без опыта работы. Высшее/среднее специальное инженерно-техническое образование. Свободное владение ПК. Высокая исполнительность, аккуратность, ответственность...",,"150 000 – 250 000 ₽ за месяц, на руки",
Менеджер проектов / Project manager (IT),https://hh.ru/vacancy/131199454?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,Lasmart,"Опыт от 3х лет в управлении IT-проектами (приоритет — опыт в системных интеграторах, заказной разработке или внедрении B2...",,,
Technical Project Manager,https://hh.ru/vacancy/131548089?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Петроградский",BLACKHUB GAMES,"Технический бэкграунд: уверенное понимание разработки и инфраструктуры. Понимание процессов разработки программного обеспечения (SDLC). Базовое понимание web-разработки, инфраструктуры и DevOps...",,,
Лид коммуникаций в IT-маркетинге,https://hh.ru/vacancy/132000075?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,JUG Ru Group,"понимание специфики айти, насмотренность и понимание трендов. — опыт работы в IT-медиа (например, Хабр) или PR-менеджером в IT-компании. —",,,
Бизнес аналитик/менеджер проекта (IT-проект / Разработка системы аналитики),https://hh.ru/vacancy/131956421?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,"ООО HotelAdvisors, Hospitality Management & Consulting","Базовое понимание Java, опыт работы с WildFly или Quarkus (не как",,"140 000 – 150 000 ₽ за месяц, на руки",
Функциональный архитектор/Ведущий аналитик 1С (финансовый блок),https://hh.ru/vacancy/131243216?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,NOVARDIS,Опыт работы архитектором 1С или ведущим аналитиком от 3-х лет. Умение ставить задачи,,,
