title,hh_link,address,company,short_description,experience,salary
Инженер по тестированию,https://hh.ru/vacancy/131598348?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,Сбер. IT,Поддержание и написание автотестов на JAVA (при наличии опыта). Требования. Опыт работы,Опыт 3-6 лет,
QA Engineer (Тестировщик ПО),https://hh.ru/vacancy/131166599?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Астана, улица Толе Би, 61",ТОО TIZIMAPP,Опыт тестирования приложений или понимание процессов QA. Внимательность к деталям. Умение понятно описывать ошибки. Понимание логики работы мобильных и веб...,Опыт 1-3 года,
"Стажёр-инженер по тестированию, Мобильное приложение продавца",https://hh.ru/vacancy/131727996?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,Ozon Tech,Навыки работы с инструментарием для тестирования. Хотя бы минимальный опыт в тестировании мобильного приложения. Уверенные знания теоретической базы тестирования (основные...,Без опыта,
QA manual/Ручной тестировщик Алматы (офисный формат),https://hh.ru/vacancy/131393369?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Алматы, проспект Жибек Жолы, 135",ООО Центр корпоративных технологий,Знание теории тестирования ПО. Опыт тестирования API и веб UI. Опыт тестирования нативного ПО на платформе Android. Базовые знания SQL.,Опыт 3-6 лет,
Тестировщик технических решений (Академгородок),https://hh.ru/vacancy/131159277?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Новосибирск, р-н Советский","Тион, системы очистки воздуха","Высшее техническое образование. Опыт работы на аналогичной должности не менее 1 года. Опыт работы со слесарным инструментом, с измерительным оборудованием...",Опыт 1-3 года,
Ведущий инженер по качеству,https://hh.ru/vacancy/131190806?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Тольятти, р-н Центральный",ООО НПК АВТОПРИБОР-Тольятти,"Высшее образование по технической специальности. Знание и практический опыт применения инструментов качества MSA, SPC, План управления, 8D.",Опыт 1-3 года,
Middle QA Engineer,https://hh.ru/vacancy/130645150?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,Coral Club,Опыт ручного тестирования веб-приложений от 2-3 лет (уровень Middle). Глубокое понимание клиент-серверной архитектуры. API тестирование: уверенная работа...,Опыт 1-3 года,
QA Engineer,https://hh.ru/vacancy/131183724?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,ИП Харебова Наталья Владимировна,Знание GraphQL и опыт его тестирования. Опыт работы с Docker (запуск контейнеров). Базовые знания Kubernetes.,Опыт 3-6 лет,
Middle QA инженер (backend),https://hh.ru/vacancy/131581878?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,BetBoom.IT,"Опыт работы в тестировании от 3 лет. Обязателен опыт и уверенный навык тестирования backend-сервисов, взаимодействия между сервисами в микросервисной...",Опыт 3-6 лет,
Ведущий инженер по качеству,https://hh.ru/vacancy/131664662?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Самара,Nestle,"Образование: высшее. Обучение по проведению внутренних проверок (аудитов), по разработке НАССР, ИСО 22000-2018. Опыт работы в направлении системы менеджмента...",Опыт 3-6 лет,
Data QA Engineer (Machine Learning / ML Models),https://hh.ru/vacancy/131562456?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,Marfatech,"Опыт в QA от 2-3 лет: ты понимаешь теорию тестирования и умеешь работать с API (Postman, Requests).",Опыт 1-3 года,
Тестировщик ПО/QA Инженер (в офис),https://hh.ru/vacancy/131299948?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,ООО Центр корпоративных технологий,Знание теории тестирования ПО. Опыт тестирования ПО. Базовые знания SQL. Умение пользоваться Postman. Навыки работы с Windows на уровне продвинутого...,Опыт 1-3 года,
Инженер по качеству (СМК),https://hh.ru/vacancy/131663724?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Сергиев Посад, Центральная улица, 1",АО Новые технологии и материалы,Высшее профессиональное образование обязательно. Опыт работы в области СМК или в службе качества желателен. Уверенный пользователь ПК.,Опыт 1-3 года,
Инженер по тестированию (мобильные приложения),https://hh.ru/vacancy/130933685?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,РТЛабс,Имеешь опыт работы в тестировании ПО мобильных приложений от 3 лет. Понимаешь жизненный цикл процесса разработки ПО (включая методологии Scrum...,Опыт 3-6 лет,
Специалист по тестированию программного обеспечения,https://hh.ru/vacancy/131459812?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Минск,УП ЦБИТ,Понимание процессов разработки программного обеспечения. Опыт клиент-серверного тестирования. Знание инструментов браузерной разработки. Навыки работы с информацией в базе данных.,Опыт 3-6 лет,
Ведущий инженер по качеству,https://hh.ru/vacancy/131662244?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Омск, р-н Кировский",ООО Брусника,"Опыт работы специалистом технического надзора/прорабом в гражданском или промышленном строительстве. Умение читать чертежи. Умение вести переговоры. Внимательность, трудолюбие, целеустремленность...",Опыт 1-3 года,
Инженер по тестированию мобильных приложений,https://hh.ru/vacancy/131647975?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,СберМобайл,"Имеете опыт мобильного тестирования от 3 лет. Умеете разрабатывать тест-планы и тест-кейсы, имеете опыт работы непосредственно с TestiT.",Опыт 3-6 лет,
QA-тестировщик/QA engineer (Middle/Senior),https://hh.ru/vacancy/129586923?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,Аптечная сеть Ваша №1 х Таблетка.ру,"Обязательные навыки и опыт: Требования: анализ требований спецификаций и пользовательских историй. Умение выявлять неполноту, неточности, противоречия и неопределенности в требованиях.",Опыт 3-6 лет,
Инженер по качеству (Солодовня),https://hh.ru/vacancy/131656687?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Казань,Напитки Вместе,"Высшее образование (химия, биотехнология, агрономия, сельское хозяйство). Готовность к командировкам. Знания в области химии (приготовление растворов, обращение с химическими реактивами...",Без опыта,"от 72 000 ₽ за месяц, на руки"
Ведущий инженер по качеству,https://hh.ru/vacancy/131653649?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Новосибирск,АО Новосибирский приборостроительный завод («НПЗ»),"Высшее профессиональное (техническое)образование. Уверенный пользователь ПК. Знания: Требования технической документации и договоров к качеству принимаемой продукции, методики контроля и...",Опыт 1-3 года,"до 87 600 ₽ за месяц, на руки"
Инженер по качеству (контролер ОТК),https://hh.ru/vacancy/131709439?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Пенза, р-н Октябрьский",АО ПТПА,"Техническое образование. Приветствуется навыки чтения чертежей, умение пользоваться средствами измерениями. Уверенный пользователь ПК- обязательно.",Без опыта,"46 000 – 67 000 ₽ за месяц, до вычета налогов"
Тестировщик (AQA engineer SDET),https://hh.ru/vacancy/131141048?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Казань,ИП Беляева Анастасия Александровна,"Ищем автотестировщика с опытом от 2-ух лет. Чек-лист ""обязательно"": Опыт в автотестах от 2 лет (чтобы не учить...",Опыт 1-3 года,
Ведущий инженер по качеству,https://hh.ru/vacancy/131643403?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Самара, р-н Промышленный",ПАО ЗИТ (Публичное акционерное общество Завод имени А.М.Тарасова),Если у Вас за плечами от 1-3 лет опыта работы на машиностроительном предприятии в должности,Опыт 1-3 года,"от 65 000 ₽ за месяц, до вычета налогов"
Инженер по качеству (участок покраски),https://hh.ru/vacancy/131704239?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Екатеринбург,АО Группа СВЭЛ,Высшее или средне-специальное техническое образование. Умение читать чертежи. Базовые знания об измерительных инструментах. Знания видов и методов контроля продукции...,Опыт 1-3 года,"до 105 000 ₽ за месяц, на руки"
Тестировщик ПО (ручное тестирование),https://hh.ru/vacancy/131122026?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,Смарт Телеком,"Опыт ручного тестирования ПО более 1 года, в роли",Опыт 1-3 года,
Инженер по качеству (Отдел технического контроля),https://hh.ru/vacancy/131735883?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Казань,Филиал АО АэроКомпозит в городе Казань,"Высшее техническое образование/ Среднее специальное образование. Знание профильных программ (NX Siemens, TeamCenter) приветствуется.",Опыт 1-3 года,
Automation QA Engineer | TypeScript | Playwright | iGaming,https://hh.ru/vacancy/131513754?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Алматы,ТОО Талисман качества,Strong hands-on experience with TypeScript and Playwright. Russian language proficiency. Experience improving or designing scalable automation frameworks.,Опыт 3-6 лет,
Automation QA Engineer | TypeScript | Playwright | iGaming,https://hh.ru/vacancy/131513118?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Астана,ТОО Талисман качества,Strong hands-on experience with TypeScript and Playwright. Russian language proficiency. Experience improving or designing scalable automation frameworks.,Опыт 3-6 лет,
Automation QA Engineer | TypeScript | Playwright | iGaming,https://hh.ru/vacancy/131512796?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Батуми,Itransition Software Georgia LLC,Strong hands-on experience with TypeScript and Playwright. Russian language proficiency. Experience improving or designing scalable automation frameworks.,Опыт 3-6 лет,
Junior+ QA Engineer,https://hh.ru/vacancy/131290242?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Минск,ООО Айконтекст,Опыт в тестировании от 1 года (web). Опыт коммерческого тестирования API и знание таких инструментов как Postman/Bruno.,Опыт 1-3 года,
Lead QA Engineer,https://hh.ru/vacancy/131294016?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Алматы,ООО Брайт Эйдженси,"Proven experience in software testing roles for 3+ years. Strong expertise in API testing, ability to create API requests...",Опыт 3-6 лет,
Ведущий инженер по качеству,https://hh.ru/vacancy/128416064?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Сысертский городской округ, Челябинский тракт, 25-й километр, 2",АО Уральский приборостроительный завод,"Грамотная устная и письменная речь. Ответственность, скрупулёзность, решительность, аккуратность, внимательность, коммуникабельность, пунктуальность, стрессоустойчивость, умение аргументированно отстаивать свою точку зрения.",Опыт 1-3 года,
Lead QA Engineer,https://hh.ru/vacancy/131302397?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Астана,ООО Брайт Эйдженси,"Proven experience in software testing roles for 3+ years. Strong expertise in API testing, ability to create API requests...",Опыт 3-6 лет,
"QA engineer (Gamedev, MMORPG)",https://hh.ru/vacancy/131429549?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Калининград, р-н Ленинградский",ООО АЙГРИНД,"Опыт работы в ручном тестировании в геймдеве от 1 года. Большая наигранность в мобильные проекты или проекты жанра MMORPG, понимание...",Опыт 1-3 года,
"QA engineer (""Афиша"")",https://hh.ru/vacancy/131299171?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,"Rambler&Co Компания ""Афиша""","Опыт функционального и релизного тестирования. Опыт подготовки тест-планов и отчетов по результатам тестирования. Опыт работы с Gitlab, DevTools, TestIT...",Опыт 3-6 лет,
Инженер-тестировщик приборов/метролог,https://hh.ru/vacancy/131113821?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Геодевайс,"Высшее техническое образование в области приборостроения, метрологии, радиотехники или смежных дисциплин. Уметь работать с измерительными приборами (осциллографы, мультиметры, частотомеры, спектроанализаторы...",Опыт 3-6 лет,
Инженер по качеству (химик),https://hh.ru/vacancy/131641443?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Владивосток, Русская улица, 65",АО Изумруд,Высшее или среднее профессиональное химическое.,Опыт 1-3 года,"70 000 – 80 000 ₽ за месяц, на руки"
QA-инженер (backend),https://hh.ru/vacancy/130699684?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"городской округ Уфа, р-н Кировский",Т-Банк. ИТ. QA,"Знаете теорию тестирования, есть опыт работы в тестировании от 2 лет. Знаете тест-дизайн: умеете применять основные техники, составлять чек...",Опыт 3-6 лет,
QA-инженер (Backend),https://hh.ru/vacancy/129767280?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Рязань, р-н Советский",Т-Банк. ИТ. QA,"Знаете теорию тестирования, есть опыт работы в тестировании от 2 лет. Имеете опыт в автоматизации от 1 года на Java...",Опыт 3-6 лет,
Web FullStack QA Engineer,https://hh.ru/vacancy/130578011?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Гомель, Интернациональная улица, 13",ООО ОпенМайГейм,"Опыт, который мы ищем: Опыт работы в веб-тестировании от 3-х лет. Знание принципов тестирования web-приложений.",Опыт 3-6 лет,
Ведущий инженер по качеству,https://hh.ru/vacancy/129644036?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Новосибирск,АО НОВОСИБИРСКИЙ ПАТРОННЫЙ ЗАВОД,"Требования: Образование - высшее, среднее профессиональное. - Основы ЕСТД. - Основы ЕСКД. - Опыт работы с ГОСТ 9001-2015 на промышленном предприятии. -",Опыт 1-3 года,"80 190 ₽ за месяц, до вычета налогов"
Инженер по тестированию (Quality Assurance) систем технического зрения,https://hh.ru/vacancy/131742803?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Финко,"Высшее техническое образование (компьютерная техника, робототехника, информатика или смежные области). Опыт тестирования встроенных систем или ПО, работающего на ARM-платформах...",Опыт 1-3 года,
QA-инженер,https://hh.ru/vacancy/131366532?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Алматы,АО Kcell,Опыт ручного тестирования API используя инструменты Postman/Insomnia/Swagger и т.д.. Опыт работы в продуктовой команде. Понимание процессов разработки...,Опыт 1-3 года,
Junior QA Engineer (Manual),https://hh.ru/vacancy/131422765?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Астана,ТОО Playrix,"Быстрый рост в геймдизайн, продюсирование или менеджмент. Мобильный игровой опыт и искренний интерес к gamedev. Проактивную позицию: умение не только...",Опыт 1-3 года,
Junior QA Engineer (Manual),https://hh.ru/vacancy/131422623?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Армения,ТОО Playrix,"Быстрый рост в геймдизайн, продюсирование или менеджмент. Мобильный игровой опыт и искренний интерес к gamedev. Проактивную позицию: умение не только...",Опыт 1-3 года,
Junior QA Engineer (Manual),https://hh.ru/vacancy/131422436?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Тбилиси,ТОО Playrix,"Быстрый рост в геймдизайн, продюсирование или менеджмент. Мобильный игровой опыт и искренний интерес к gamedev. Проактивную позицию: умение не только...",Опыт 1-3 года,
Junior QA Engineer (Manual),https://hh.ru/vacancy/131422382?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Алматы,ТОО Playrix,"Быстрый рост в геймдизайн, продюсирование или менеджмент. Мобильный игровой опыт и искренний интерес к gamedev. Проактивную позицию: умение не только...",Опыт 1-3 года,
QA Engineer Java/Инженер-тестировщик Java (ученик),https://hh.ru/vacancy/131336032?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Самара,Aston,Имеете законченное высшее или среднее специальное образование. Будет плюсом: Базовое понимание теории тестирования. Знакомство с основами Java. Доступ к корпоративной...,Без опыта,
Инженер по качеству 2 категории,https://hh.ru/vacancy/131437093?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,"АО Моринформсистема-Агат, Концерн",Высшее техническое образование. Опыт работы на входном контроле и в цехах промышленных предприятий от 3-х лет. Свободное чтение чертежей...,Опыт 3-6 лет,"128 000 – 130 000 ₽ за месяц, до вычета налогов"
QA engineer,https://hh.ru/vacancy/131123964?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Петроградский",Osla,"Глубокое понимание тест-документации (тест-планы, чек-листы, отчеты о тестировании). Навыки работы в DevTools, Grafana, GitLab. Умение тестировать API...",Опыт 1-3 года,
Тестировщик / Левел-дизайнер (QA + Level Design),https://hh.ru/vacancy/131339487?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,ООО Лаборатория системных технологий,Опыт в QA или ручном тестировании от 1 года. Понимание игрового баланса и структурирования уровней. Умение находить критические баги и...,Опыт 1-3 года,
Специалист отдела контроля качества / Инженер по качеству на производство бад,https://hh.ru/vacancy/129832880?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Сергиев Посад, улица Маслиева, 40Б",ООО Натури Фарм,Опыт работы в ОКК на пищевом производстве или производстве БАД от 1 года. Фундаментальные знания в области контроля качества пищевой...,Опыт 1-3 года,"от 120 000 ₽ за месяц, на руки"
Fullstack QA специалист,https://hh.ru/vacancy/131449256?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Ташкент,Offer Now,Опыт тестирования с TypeScript от 6 лет. Уверенный SQL. Тестирование API. Знание клиент-серверной архитектуры. Техники тест-дизайна.,Опыт 3-6 лет,
"FullStack QA/Инженер по тестированию (Java, Банк) Senior",https://hh.ru/vacancy/131661692?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,SkillStaff,"Наличие высшего технического образования. Практический опыт тестирования ПО от 4 лет. Владение языками программирования, предпочтительно знание Java. Понимание процессов разработки...",Опыт 3-6 лет,
Тестировщик мобильных приложений / Mobile Application Tester (ОС Android),https://hh.ru/vacancy/127236346?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,Доктор Веб,"Опыт работы в тестировании от 1 года. Глубокое понимание Android (жизненный цикл приложений, разрешения, прерывания). Опыт составления тест-документации (чек...",Опыт 1-3 года,
Junior QA Engineer,https://hh.ru/vacancy/131274461?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Минск,ООО СтаркГеймз,"Завершенное техническое образование, курсы по тестированию и/или стажировка- обязательно. Знание и понимание процессов тестирования ПО. Владение английским языком – Upper...",Без опыта,
Инженер по качеству,https://hh.ru/vacancy/130456345?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"деревня Котово, Домостроительная улица, 4",Префаб Технологии. Инженеры и техники,"Чтение чертежей желательно, но готовы обучить.",Без опыта,
Инженер по качеству,https://hh.ru/vacancy/130456347?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"деревня Котово, Домостроительная улица, 4",Префаб Технологии. Инженеры и техники,"Чтение чертежей желательно, но готовы обучить.",Без опыта,
Инженер по качеству (на завод стиральных машин),https://hh.ru/vacancy/131756238?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Набережные Челны, улица Корпорация Хайер",ООО ХАЙЕР ИНДАСТРИ РУС,"Опыт работы с электрическими схемами, анализированием плат, проведением ремонтов не менее 1 года. Опыт в оформлении рабочих инструкций, отчетов о...",Опыт 1-3 года,
QA Engineer (Gamedev),https://hh.ru/vacancy/131252221?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Лимасол,Top App Games,Опыт тестирования мобильных игр (iOS и Android) от 2х лет. Понимания принципов обеспечения качества в игровом проекте.,Опыт 1-3 года,
Manual QA Engineer,https://hh.ru/vacancy/131237701?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Краснодар,WILIX,"Коммерческий опыт в тестировании не менее 3-х лет. Навыки работы с DevTools. Опыт работы с Postman, Swagger или аналогами.",Опыт 3-6 лет,
Тестировщик-автоматизатор | QA Automation Engineer,https://hh.ru/vacancy/131189101?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО МСДис,"Приветствую, мой разрушительный друг! Да прибудет с тобой сила.",Опыт более 6 лет,"160 000 – 200 000 ₽ за месяц, на руки"
Senior QA/AQA Engineer / Старший инженер-тестировщик,https://hh.ru/vacancy/131317599?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,100балльный репетитор,Опыт в тестировании веб-проектов и API – от 5-ти лет. Опыт построения процессов тестирования с нуля. Навыки автоматизации тестирования.,Опыт 3-6 лет,
QA специалист,https://hh.ru/vacancy/131347215?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,ООО Бозон,Опыт работы QA от 1 года. Понимание процессов тестирования. Умение писать тест-кейсы. Опыт тестирования API. Опыт работы с баг...,Опыт 1-3 года,
QA Engineer (Junior/Middle),https://hh.ru/vacancy/131393998?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Армения,Gaijin Games,"Опыт тестирования игровых проектов. — Знание систем баг-трекинга (Bugzilla, Jira, Mantis, Redmine). — Понимание инструментов, методов и средств тестирования. —",Опыт 1-3 года,
Ведущий специалист по тестированию,https://hh.ru/vacancy/131396846?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,ООО Моринтех,"Опыт тестирования web-приложений (manual + automation). Опыт написания автотестов на Python (pytest). Понимание принципов тестирования: виды тестов, тест-дизайн...",Опыт 1-3 года,
Инженер по качеству,https://hh.ru/vacancy/131622886?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Смолевичский район,ООО М21 ХАНТ,Знание системы FSCC 22000 - обязательно с практическим опытом применения. Опыт работы на аналогичной должности (,Опыт 1-3 года,
