title,hh_link,address,company,short_description,experience,salary
Customer Success Manager IT,https://hh.ru/vacancy/130572796?query=it&hhtmFrom=vacancy_search_list,Москва,Первый Бит,"Интересна работа в компании с сильным брендом и востребованным продуктом. Приятно работать в команде сильнейших специалистов, совместно делать сложные проекты.",Опыт 1-3 года,
Главный бухгалтер,https://hh.ru/vacancy/131885971?query=it&hhtmFrom=vacancy_search_list,"Москва, р-н Таганский",IT Devision,Наличие опыта работы от 3-х лет. Опыт работы в Группе компаний. Опыт работы с ВЭД. Опыт работы с управленческими...,Опыт 3-6 лет,
Руководитель IT проекта (Инвестиционное направление),https://hh.ru/vacancy/131813929?query=it&hhtmFrom=vacancy_search_list,Москва,ООО РСХБ-Интех,"Опыт ведения проектной документации. Навыки эффективного планирования и контроля. Ответственность, умение работать в коллективе, нацеленность на достижение результата, высокий уровень...",Опыт 3-6 лет,
Проектный менеджер (продажи it-оборудования),https://hh.ru/vacancy/131814414?query=it&hhtmFrom=vacancy_search_list,"Уфа, р-н Ленинский",ООО ТВК Инзер,"Готовый портфель заказов или понимание потенциальных заказчиков, которых Вы сможете проработать. С понятной рентабельностью! Поиск с нуля не интересен.",Опыт 3-6 лет,
Координатор образовательных программ (IT),https://hh.ru/vacancy/131188600?query=it&hhtmFrom=vacancy_search_list,Москва,Московский Технологический Институт,"Понимание, как устроен учебный процесс: планы, программы дисциплин, экзамены, защиты дипломов. Умение работать с документами, цифрами и электронными учебными системами.",Без опыта,
Key account manager (KAM) IT,https://hh.ru/vacancy/130962822?query=it&hhtmFrom=vacancy_search_list,Москва,Первый Бит,Наличие опыта B2B продаж. Понимание основных бизнес-процессов коммерческих организаций. Хороший ИТ кругозор. Стратегическое видение. Высокая скорость усвоения...,Опыт 1-3 года,
Менеджер по продажам (IT проекты),https://hh.ru/vacancy/131808483?query=it&hhtmFrom=vacancy_search_list,Москва,Первый Бит,Опыт продаж,Опыт 1-3 года,"от 150 000 ₽ за месяц, на руки"
Маркетолог B2B IT,https://hh.ru/vacancy/131806767?query=it&hhtmFrom=vacancy_search_list,Москва,QSOFT,...и понимание специфики продвижения,Опыт 1-3 года,
Руководитель IT проекта (Мосбилет),https://hh.ru/vacancy/131777415?query=it&hhtmFrom=vacancy_search_list,"Москва, р-н Таганский",ГКУ Инфогород,Опыт работы проектным менеджером на высоконагруженных продуктах от 5 лет. Умение работать со всеми популярными фреймворками управления проектами (Agile/Scrum...,Опыт 3-6 лет,
Финансовы аналитик ( IT/gamedev),https://hh.ru/vacancy/131772756?query=it&hhtmFrom=vacancy_search_list,Москва,АО Студия МГЛА,"Опыт в аналогичной должности от 2-х лет. Опыт работы в медиа-сфере (кино, геймдев, анимация / мультипликация, видеопродакшн, стриминговые платформы...",Опыт 1-3 года,
IT Logistics Specialist (IT Procurement & Asset Operations),https://hh.ru/vacancy/131757019?query=it&hhtmFrom=vacancy_search_list,Москва,Международная финтех компания,Опыт в,Опыт 1-3 года,
Ассистент IT предпринимателя,https://hh.ru/vacancy/131718331?query=it&hhtmFrom=vacancy_search_list,Москва,YOUSTAR,Желание расти и развиваться. — Желательно наличие компьютера / ноутбука. — Базовое понимание,Опыт 1-3 года,"20 000 – 40 000 ₽ за месяц, на руки"
Шофер в IT-сервис на автомобиле компании (легкие посылки и документы),https://hh.ru/vacancy/131841755?query=it&hhtmFrom=vacancy_search_list,Москва,ИП Кондратьева Наталья Михайловна,Права «B». Смартфон (андроид или айфон). Желание зарабатывать.,Без опыта,"до 301 900 ₽ за месяц, до вычета налогов"
Юрист в IT-компанию,https://hh.ru/vacancy/131762716?query=it&hhtmFrom=vacancy_search_list,Москва,ПроКонтекст,"Знание законодательства в области договорного права, Гражданского кодекса. - Ответственность, стрессоустойчивость. - Усидчивость, исполнительность. - Педантичность, внимательность к деталям. - Умение работать в режиме...",Опыт 3-6 лет,"от 160 000 ₽ за месяц, до вычета налогов"
Менеджер склада,https://hh.ru/vacancy/131828317?query=it&hhtmFrom=vacancy_search_list,Москва,GREEN IT,"Нам нужен порядочный, честный, активный для помощи в управлении нашим складским хозяйством. Так же у тебя должно быть ""все на...",Опыт 1-3 года,"92 000 – 103 000 ₽ за месяц, до вычета налогов"
"Помощник менеджера IT проектов (стажер, офис)",https://hh.ru/vacancy/131831175?query=it&hhtmFrom=vacancy_search_list,Москва,ООО Инвейдерс,"Английский — обязателен, так как направление международное, предстоит работать с зарубежными партнерами, документами и коммуникациями на языке. Уровень от B2.",Без опыта,"30 000 – 40 000 ₽ за месяц, на руки"
Head of IT / Руководитель по ИТ,https://hh.ru/vacancy/131829469?query=it&hhtmFrom=vacancy_search_list,Москва,ООО Стеллар,Высшее образование (техническое /,Опыт более 6 лет,
Project manager (IT-решения для бизнеса),https://hh.ru/vacancy/131827654?query=it&hhtmFrom=vacancy_search_list,Москва,ООО АБ Энерго,Опыт сопровождения,Опыт более 6 лет,
Бизнес-аналитик (IT),https://hh.ru/vacancy/131391802?query=it&hhtmFrom=vacancy_search_list,Красногорск,Государственное казенное учреждение Московской Области «Центр Компетенций Госуправления»,"Знание методологий, инструментов бизнес-анализа (Visiology или аналогичные системы). Владение простыми инструментами визуализации данных. Владение базовыми методами управления проектами и...",Опыт 3-6 лет,
Руководитель IT проекта,https://hh.ru/vacancy/131711176?query=it&hhtmFrom=vacancy_search_list,Москва,ООО Промэкспертиза,"Высшее образование. Наличие релевантного опыта в консалтинге или на стороне Заказчика на аналогичной позиции. Знание терминологии, процессов (КСП, СМР, ПТО...",Опыт более 6 лет,
Менеджер проектов (IT),https://hh.ru/vacancy/131711179?query=it&hhtmFrom=vacancy_search_list,Москва,ООО Инконсалт,Опыт управления,Опыт 3-6 лет,"от 800 ₽ за час, до вычета налогов"
Комплаенс-контролёр (IT),https://hh.ru/vacancy/130870943?query=it&hhtmFrom=vacancy_search_list,Москва,ООО Финтех-Маркет,"Практический опыт проведения проверок: планирование, выборки, сбор доказательств, отчётность, CAPA и контроль закрытия. Понимание основ",Опыт 3-6 лет,
Технический писатель (Hardware & Software / Госдокументация),https://hh.ru/vacancy/132005248?query=it&hhtmFrom=vacancy_search_list,Москва,Сбер. IT,"Опыт работы техническим писателем от 3-х лет. - Понимание архитектуры вычислительных систем (процессоры, память, периферия) или готовность быстро погрузиться в...",Опыт более 6 лет,
Технический писатель (Hardware & Software / Госдокументация),https://hh.ru/vacancy/132005248?query=it&hhtmFrom=vacancy_search_list,Москва,Сбер. IT,"Опыт работы техническим писателем от 3-х лет. - Понимание архитектуры вычислительных систем (процессоры, память, периферия) или готовность быстро погрузиться в...",Опыт более 6 лет,
Разработчик Dynamics AX 365,https://hh.ru/vacancy/131996469?query=it&hhtmFrom=vacancy_search_list,Москва,Spice IT,Техническое образование. Опыт работы разработчиком/программистом от 2 лет. Английский технический. Опыт разработки на Dynamics AX / Dynamics 365 F&O...,Опыт 3-6 лет,
Водитель в IT-сервис на легковом автомобиле компании,https://hh.ru/vacancy/131835424?query=it&hhtmFrom=vacancy_search_list,"Москва, р-н Очаково-Матвеевское",ИП Кондратьева Наталья Михайловна,Права «B». Смартфон (андроид или айфон). Желание зарабатывать.,Без опыта,"до 309 000 ₽ за месяц, до вычета налогов"
Руководитель отдела IT-инфраструктуры,https://hh.ru/vacancy/130940332?query=it&hhtmFrom=vacancy_search_list,Москва,Аквариус. R&D,"Опыт работы в области сетевых технологий от 3 лет. Хорошее понимание сетевых основ (TCP/IP, модель OSI). Знание принципов построения...",Опыт 3-6 лет,
Менеджер по продажам (IT-компания),https://hh.ru/vacancy/131794935?query=it&hhtmFrom=vacancy_search_list,Москва,Первый Бит,"Имеешь оконченное высшее образование/ учишься на последних курсах ВУЗа или колледжа. Опыт в продажах B2B, B2G...",Без опыта,
Инженер в IT-отдел,https://hh.ru/vacancy/131755570?query=it&hhtmFrom=vacancy_search_list,"Москва, р-н Якиманка",Государственное автономное учреждение культуры города Москвы Центральный парк культуры и отдыха имени М.Горького,Высшее образование (техническое). Опыт работы в,Опыт 1-3 года,
Младший финансовый менеджер (IT компания),https://hh.ru/vacancy/131793811?query=it&hhtmFrom=vacancy_search_list,Москва,Первый Бит,Высшее образование по направлениям экономика или бухгалтерский учет будет преимуществом. Желание развиваться и строить профессиональную карьеру в финансовой сфере.,Без опыта,"65 000 – 70 000 ₽ за месяц, на руки"
Техник 1 категории (IT отдел),https://hh.ru/vacancy/131793004?query=it&hhtmFrom=vacancy_search_list,"Москва, р-н Щукино",Московский клинический научно-исследовательский центр больница 52 ДЗМ,Опыт работы в других мед.учреждениях в качестве технического специалиста. Опыт работы в,Опыт 1-3 года,"70 000 ₽ за месяц, на руки"
Руководитель отдела IT-инфраструктуры,https://hh.ru/vacancy/131755044?query=it&hhtmFrom=vacancy_search_list,Москва,СДЭК,"Опыт управления коллективами от 10+ человек (инженеры, администраторы, лиды направлений), навыки бюджетного планирования и защиты бюджетов. Опыт работы с...",Опыт более 6 лет,
Руководитель IT-поддержки судов,https://hh.ru/vacancy/130915115?query=it&hhtmFrom=vacancy_search_list,Москва,Международный многопрофильный холдинг (морская логистика),Обязательно: личный опыт работы,Опыт 3-6 лет,
Помощник системного администратора,https://hh.ru/vacancy/131542926?query=it&hhtmFrom=vacancy_search_list,Москва,IT Target,"Обладаете опытом работы на аналогичной должности от 2х лет. Знаете компьютерное ""железо"". Умеете подобрать и заменить комплектующие.",Опыт 1-3 года,"80 000 – 100 000 ₽ за месяц, на руки"
Sales Team Lead (IT),https://hh.ru/vacancy/131749715?query=it&hhtmFrom=vacancy_search_list,Москва,Sibedge,Мотивация «Стремления»: Вас драйвит азарт «взломать» сложный аккаунт и победить конкурента. Понимание продукта и системный подход: Способность быстро разобраться в...,Опыт более 6 лет,
Контент-менеджер,https://hh.ru/vacancy/131993837?query=it&hhtmFrom=vacancy_search_list,городской округ Красногорск,Loft It,"Опыт работы контент-менеджером в e-com. Уверенный пользователь Excel, 1С УТ.",Опыт 1-3 года,"от 100 000 ₽ за месяц, на руки"
Менеджер по закупкам ВЭД,https://hh.ru/vacancy/131993488?query=it&hhtmFrom=vacancy_search_list,городской округ Красногорск,Loft It,"Обязательное знание английского языка и/или китайского языка. Опыт работы в сфере импортных закупок. Уверенный пользователь ПК, знание программы 1...",Опыт 1-3 года,"от 120 000 ₽ за месяц, на руки"
Коммерческий директор (CCO) в IT,https://hh.ru/vacancy/131773170?query=it&hhtmFrom=vacancy_search_list,Москва,ООО Зеробит,"Опыт управления выручкой от 0,5+ млр руб/год. Опыт работы коммерческим директором от 3х лет.",Опыт более 6 лет,
Руководитель IT-проектов,https://hh.ru/vacancy/129434612?query=it&hhtmFrom=vacancy_search_list,Москва,Familia. IT,"Высшее техническое образование. Понимание базовых принципов автоматизации. Опыт внедрения крупных кросс-функциональных проектов. Системный опыт автоматизации, внедрения 1С, Axapta...",Опыт 1-3 года,
Маркетолог IT / B2B,https://hh.ru/vacancy/131771613?query=it&hhtmFrom=vacancy_search_list,деревня Румянцево,Нанософт,Опыт работы в,Опыт 3-6 лет,
Менеджер проекта (IT),https://hh.ru/vacancy/131678408?query=it&hhtmFrom=vacancy_search_list,Москва,Группа компаний Экзон,Опыт работы в управлении ИТ-проектами от 2-3 лет. Преимуществом будет наличие опыта управления проектами по разработке технологически сложных...,Опыт 1-3 года,
Руководитель IT проектов,https://hh.ru/vacancy/131674843?query=it&hhtmFrom=vacancy_search_list,Москва,ООО НПП АЛЕКСАНДР,Глубокое понимание процессов внедрения и развития,Опыт 3-6 лет,"130 000 – 150 000 ₽ за месяц, до вычета налогов"
Senior IT Рекрутер,https://hh.ru/vacancy/131673303?query=it&hhtmFrom=vacancy_search_list,Москва,ООО ГЛОБУС,Опыт работы с аутстаффингом или в кадровом агентстве. Глубокое понимание,Опыт 3-6 лет,"от 100 000 ₽ за месяц, на руки"
Юрист ( IT ВЭД ),https://hh.ru/vacancy/131671744?query=it&hhtmFrom=vacancy_search_list,Москва,ООО ВИДИ-ГРУПП,Желательные требования (будет вашим преимуществом): Опыт работы в компании-платежном агенте / банке / финтех-компании /,Опыт 3-6 лет,
IT Business Development Manager \ Менеджер по стратегическим IT-продажам,https://hh.ru/vacancy/131749723?query=it&hhtmFrom=vacancy_search_list,Москва,ООО Профит,Обязательный личный опыт успешных продаж профильных,Опыт 3-6 лет,
Выездной IT-инженер,https://hh.ru/vacancy/119814471?query=it&hhtmFrom=vacancy_search_list,Москва,NV GROUP,"Опыт в обслуживании сетевых магазинов. Опыт настройки и устранение неисправностей в работе компьютеров, принтеров, кассового оборудования, весов, подключения оргтехники.",Без опыта,
IT-Рекрутер / Сорсер,https://hh.ru/vacancy/131385798?query=it&hhtmFrom=vacancy_search_list,Москва,ООО АВ Софт,...где много задач и драйва. Будет плюсом. Опыт подбора,Опыт 1-3 года,"до 90 000 ₽ за месяц, на руки"
Менеджер по продажам В2В / IT,https://hh.ru/vacancy/131806922?query=it&hhtmFrom=vacancy_search_list,Москва,ООО Доксинбокс,Опыт в продажах (B2B и/или B2C) с подтверждёнными результатами. Уверенный навык телефонных переговоров и проведения...,Опыт 1-3 года,"от 120 000 ₽ за месяц, на руки"
IT Инженер-электроник,https://hh.ru/vacancy/131647900?query=it&hhtmFrom=vacancy_search_list,посёлок Новый,ФГБУ НМИЦ ВМТ им. А.А. Вишневского Минобороны России,"Ты активен, стрессоустойчив, готов учиться и не боишься большого парка техники. Опыт работы: приветствуется, но если ты «амбициозный» с прямыми...",Без опыта,
"IT-специалист (1С ERP, Битрикс24)",https://hh.ru/vacancy/131805419?query=it&hhtmFrom=vacancy_search_list,"Москва, р-н Тверской",ООО АВ Трейд,Опыт работы с 1С ERP от 2–3 лет. Знание платформы 1С 8.3. Опыт работы с Битрикс...,Опыт 3-6 лет,"от 150 000 ₽ за месяц, на руки"
Старший мастер IT направления,https://hh.ru/vacancy/131715998?query=it&hhtmFrom=vacancy_search_list,Москва,ГБПОУ ОК Юго-Запад,Высшее образование (,Опыт 1-3 года,
Junior BDM / Младший менеджер по развитию бизнеса (ERP/EPM),https://hh.ru/vacancy/131073993?query=it&hhtmFrom=vacancy_search_list,"Москва, р-н Басманный",WONE IT,Практический опыт работы в продажах или развитии бизнеса,Опыт 1-3 года,
Junior BDM / Младший менеджер по развитию бизнеса (ERP/EPM),https://hh.ru/vacancy/131073995?query=it&hhtmFrom=vacancy_search_list,"Москва, р-н Басманный",WONE IT,Практический опыт работы в продажах или развитии бизнеса,Опыт 1-3 года,
Junior BDM / Младший менеджер по развитию бизнеса (ERP/EPM),https://hh.ru/vacancy/131073996?query=it&hhtmFrom=vacancy_search_list,"Москва, р-н Басманный",WONE IT,Практический опыт работы в продажах или развитии бизнеса,Опыт 1-3 года,
IT специалист,https://hh.ru/vacancy/131616360?query=it&hhtmFrom=vacancy_search_list,"Москва, р-н Гольяново",Надежда,"Опыт в СЕО от 1-2 лет, с РЕАЛЬНЫМ опытом, не только из теории. Знание CMS Битрикс. Навыки аналитики и...",Опыт 1-3 года,"до 150 000 ₽ за месяц, до вычета налогов"
Менеджер по продажам IT продукта,https://hh.ru/vacancy/130900658?query=it&hhtmFrom=vacancy_search_list,Москва,Yoonion,Опыт продаж со средним чеком более 300 000 руб.. Понимание,Опыт 1-3 года,
Старший инженер по нагрузочному тестированию,https://hh.ru/vacancy/132002226?query=it&hhtmFrom=vacancy_search_list,Москва,Сбер. IT,"Опыт работы от 2 лет в НТ. Владение на хорошем уровне языков-Java/Python. SQL (вложенные запросы, агрегатные функции, JOIN...",Опыт 3-6 лет,
Менеджер по продажам It-продукта (без поиска клиентов),https://hh.ru/vacancy/130928690?query=it&hhtmFrom=vacancy_search_list,"Москва, р-н Аэропорт","ЭЛКОД, группа компаний","За опыт работы в продажах В2В с выполнением планов. Готовность проводить онлайн встречи. За умение слышать клиента, выявлять...",Опыт 1-3 года,"84 000 – 180 000 ₽ за месяц, до вычета налогов"
Главный специалист (продвижение IT-решений),https://hh.ru/vacancy/131756436?query=it&hhtmFrom=vacancy_search_list,Москва,РОСКОСМОС,"Образование высшее техническое, экономическое или юридическое. Знание 223-ФЗ. Опытный пользователь 1С:Предприятие, Excel, Word, PowerPoint. Умение работать с...",Опыт более 6 лет,"до 160 000 ₽ за месяц, до вычета налогов"
Менеджер по IT продажам,https://hh.ru/vacancy/128102165?query=it&hhtmFrom=vacancy_search_list,Москва,Roistat,Имеешь схожий опыт. Знаешь этапы продаж.,Без опыта,"от 120 000 ₽ за месяц, на руки"
Стажер / бизнес-аналитик,https://hh.ru/vacancy/131982671?query=it&hhtmFrom=vacancy_search_list,Москва,IT Vectura,"Высшее техническое/математическое образование (либо в том числе 3-5 курсы ВУЗа). Знание основ программирования. Пунктуальность, ответственность.",Без опыта,"40 000 – 60 000 ₽ за месяц, до вычета налогов"
Менеджер по продажам IT-продуктов,https://hh.ru/vacancy/131750372?query=it&hhtmFrom=vacancy_search_list,Москва,Первый Бит,Ищешь профессионального роста и развития в,Без опыта,
"Project Manager (web, it)",https://hh.ru/vacancy/131704585?query=it&hhtmFrom=vacancy_search_list,Москва,Grand Line,Опыт управления,Опыт 3-6 лет,
Ведущий бухгалтер (экспертиза в ВЭД / валютных операциях),https://hh.ru/vacancy/131856871?query=it&hhtmFrom=vacancy_search_list,Москва,IT Devision,"Опыт работы ведущим бухгалтером или заместителем главного бухгалтера от 1,5 лет. Уверенное владение 1С 8.3 (УНФ +...",Опыт 3-6 лет,
Хостес/ Администратор в IT компанию,https://hh.ru/vacancy/131748980?query=it&hhtmFrom=vacancy_search_list,Москва,ООО Дэстэн Партнерс,Рассматриваем кандидатов без опыта — всему обучим и поможем быстро влиться в работу. — Доброжелателен(а) и умеешь расположить к себе людей. —,Без опыта,"70 000 – 90 000 ₽ за месяц, на руки"
Администратор салона,https://hh.ru/vacancy/131857965?query=it&hhtmFrom=vacancy_search_list,"Москва, р-н Тверской",Shape IT,"Опыт работы в салоне красоты/массажном салоне. - Знание yclients. - Доброжелательность, коммуникабельность, любовь к клиенту и к своей работе. -",Опыт 1-3 года,"80 000 – 95 000 ₽ за месяц, на руки"
Менеджер по работе с вендорами и IT-закупкам,https://hh.ru/vacancy/131819303?query=it&hhtmFrom=vacancy_search_list,Москва,АО Центр Биометрических Технологий,"Образование: высшее (желательно в сфере управления проектами,",Опыт 3-6 лет,
IT Project/Delivery Manager,https://hh.ru/vacancy/131693492?query=it&hhtmFrom=vacancy_search_list,Москва,Ригла,Высшее техническое образование или серьёзный опыт в,Опыт 3-6 лет,
IT Project Manager (Digital Signage),https://hh.ru/vacancy/131737800?query=it&hhtmFrom=vacancy_search_list,Москва,Сервис Плюс,Опыт управления,Опыт 1-3 года,
Ведущий системный администратор,https://hh.ru/vacancy/131978505?query=it&hhtmFrom=vacancy_search_list,Москва,BetBoom.IT,"У тебя есть 5+ лет опыта системным администратором. Ты хорошо разбираешься в Linux и Windows Server, понимаешь, что происходит...",Опыт 3-6 лет,
Монтажник связи - кабельщик,https://hh.ru/vacancy/131977981?query=it&hhtmFrom=vacancy_search_list,Москва,VOKS-IT,"Опыт работы с волоконно-оптическими кабелями связи, в грунте, в телефонной канализации, воздушным путем. Умение читать техническую документацию.",Опыт 1-3 года,"от 100 000 ₽ за месяц, на руки"
Преподаватель программирования и робототехники в сеть IT школ,https://hh.ru/vacancy/131806841?query=it&hhtmFrom=vacancy_search_list,Новомосковский административный округ,ООО Школа информационных технологий Кодер Лаб,"Техническое образование. - Умение общаться с детьми и желание обучать их основам программирования, конструирования и 3D моделирования по утвержденной программе...",Опыт 1-3 года,
IT инженер,https://hh.ru/vacancy/131581283?query=it&hhtmFrom=vacancy_search_list,Ханты-Мансийский автономный округ — Югра,ЭйчарОсы,Среднее или высшее техническое образование. Знание Linux. Опыт в аналогичной сфере не менее 3 лет.,Опыт 1-3 года,
Преподаватель программирования и робототехники в сеть IT школ,https://hh.ru/vacancy/131806841?query=it&hhtmFrom=vacancy_search_list,Новомосковский административный округ,ООО Школа информационных технологий Кодер Лаб,"Техническое образование. - Умение общаться с детьми и желание обучать их основам программирования, конструирования и 3D моделирования по утвержденной программе...",Опыт 1-3 года,
IT инженер,https://hh.ru/vacancy/131581283?query=it&hhtmFrom=vacancy_search_list,Ханты-Мансийский автономный округ — Югра,ЭйчарОсы,Среднее или высшее техническое образование. Знание Linux. Опыт в аналогичной сфере не менее 3 лет.,Опыт 1-3 года,
DevOps engineer (Управление доступом),https://hh.ru/vacancy/131998882?query=it&hhtmFrom=vacancy_search_list,Москва,Сбер. IT,Высшее технические образование. Опыт работы на позиции инженер DevOps от 2 лет. Опыт работы с Docker и Kubernetes/Openshift.,Опыт 3-6 лет,
Data Scientist / LLM Engineer (middle),https://hh.ru/vacancy/131998575?query=it&hhtmFrom=vacancy_search_list,Москва,Сбер. IT,"Опыт работы DS/ML от 2 лет. Умение решать на практике NLP задачи, в том числе с использованием LLM.",Опыт 3-6 лет,
АХО-инженер/помощник системного администратора в IT,https://hh.ru/vacancy/131786990?query=it&hhtmFrom=vacancy_search_list,"Москва, р-н Сокольники",ООО Иннэра,"Набор личных контактов, которые могут быть полезны в решении тех или иных",Опыт 1-3 года,"60 000 – 80 000 ₽ за месяц, на руки"
QA Lead,https://hh.ru/vacancy/131997382?query=it&hhtmFrom=vacancy_search_list,Москва,Сбер. IT,"Опыт работы на позиции QA Lead не менее 2 лет. Глубокие знания и опыт автоматизации тестирования (желательно на Java, Python...",Опыт 3-6 лет,
Заместитель IT-директора (Head of 1C Development / Automation),https://hh.ru/vacancy/131822287?query=it&hhtmFrom=vacancy_search_list,Москва,ООО ЛОМБАРДМОСКРЕДИТ,Экспертиза в 1С: Вы выросли из сильного разработчика 1С и имеете опыт работы архитектором. Знаете типовые конфигурации как...,Опыт 3-6 лет,
Младший юрист в IT-компанию,https://hh.ru/vacancy/131119908?query=it&hhtmFrom=vacancy_search_list,Москва,ПроКонтекст,"Знание законодательства в области договорного права, Гражданского кодекса. - Ответственность, стрессоустойчивость. - Усидчивость, исполнительность. - Педантичность, внимательность к деталям. - Умение работать в режиме...",Опыт 1-3 года,
Системный администратор,https://hh.ru/vacancy/131993565?query=it&hhtmFrom=vacancy_search_list,Москва,Сбер. IT,Опыт сопровождения приложений на базе NodeJS или Java. Опыт работы с инструментами DevOps. Общее понимание принципов и методологии,Опыт 3-6 лет,
Руководитель эксплуатации IT проектов,https://hh.ru/vacancy/131677295?query=it&hhtmFrom=vacancy_search_list,Москва,АО Алиасофт,Опыт работы в эксплуатации,Опыт 3-6 лет,
Менеджер по продажам (IT)/Sales manager,https://hh.ru/vacancy/131756919?query=it&hhtmFrom=vacancy_search_list,Москва,ООО Айтикью Груп,...в,Опыт 1-3 года,
Директор по работе с ключевыми клиентами IT,https://hh.ru/vacancy/121941243?query=it&hhtmFrom=vacancy_search_list,Москва,ООО Сервер Молл,Опыт в продажах,Опыт 3-6 лет,"1 000 000 – 1 500 000 ₽ за месяц, на руки"
Менеджер IT-проектов внедрения в Контур.Диадок Логистика,https://hh.ru/vacancy/129451294?query=it&hhtmFrom=vacancy_search_list,Москва,Контур,Образование в области информационных технологий. Опыт управления,Опыт 3-6 лет,"150 000 – 250 000 ₽ за месяц, на руки"
Продавец-консультант в салон связи (м. Тимирязевская),https://hh.ru/vacancy/131095060?query=it&hhtmFrom=vacancy_search_list,Москва,"ПАО МегаФон, IT","Умеешь говорить: «Этот цвет смартфона тебе идеально подходит» так убедительно, что люди верят. ️ Остаёшься уверенным, когда клиент спрашивает: «Что бы...",Без опыта,
"Product Owner (CPO) - IT, Маркетплейс",https://hh.ru/vacancy/131717274?query=it&hhtmFrom=vacancy_search_list,Москва,Мебельная компания ZETTA,"Опыт как CPO/Владелец продукта в сложных цифровых продуктах. Умение проектировать системы, а не просто реализовывать задачи. Опыт работы с...",Опыт более 6 лет,
Системный аналитик,https://hh.ru/vacancy/131993247?query=it&hhtmFrom=vacancy_search_list,Москва,Сбер. IT,Опыт работы не менее 4 лет на крупных,Опыт 3-6 лет,
Специалист по интеграции CRM и телефонии/Старший IT-специалист,https://hh.ru/vacancy/131808681?query=it&hhtmFrom=vacancy_search_list,Москва,REMONT.IO,"Уверенный опыт работы с API amoCRM: вебхуки, виджеты, кастомизация интерфейсов, доработка карточек и логики. Практический опыт интеграции VoIP/телефонии с...",Опыт 3-6 лет,
Java-разработчик (ОКТУС.ПАРУС),https://hh.ru/vacancy/131994802?query=it&hhtmFrom=vacancy_search_list,Москва,Сбер. IT,"Опыт промышленной разработки на Java от 2х лет. Опыт работы со Spring. Опыт работы с json, xml.",Опыт 1-3 года,
IT Operations Engineer (System administrator),https://hh.ru/vacancy/131716590?query=it&hhtmFrom=vacancy_search_list,Москва,Островок.Ostrovok!Tech,"Опыт работы с ОС на базе Linux (у нас Ubuntu Server). Опыт развертывания и администрирования веб-сервисов (проксирование, обеспечение высокой...",Опыт 1-3 года,
Менеджер по продажам IT,https://hh.ru/vacancy/129346463?query=it&hhtmFrom=vacancy_search_list,Москва,АО Спарго Технологии,"Желание и умение учиться новому в сфере продаж. Стремление достойно зарабатывать. Готовность брать ответственность за выполняемые задачи, инициативность, пунктуальность и...",Без опыта,
IT Сорсер / IT-ресечер,https://hh.ru/vacancy/131530927?query=it&hhtmFrom=vacancy_search_list,Москва,IT SCOUT - Business & Operations,Опыт работы на аналогичной позиции от 1 года. Кейсы успешного нахождения контактов с минимумом вводных данных. Уверенное знание функционала LinkedIn...,Опыт 1-3 года,
Начинающий специалист в IT-компанию,https://hh.ru/vacancy/131711761?query=it&hhtmFrom=vacancy_search_list,Москва,ООО Дэстэн Партнерс,"Уверенный пользователь ПК. (Excel, Word, PowerPoint, Google Таблицы). Внимательность к деталям и аккуратность в работе. Умение работать с таблицами и...",Без опыта,"60 000 – 130 000 ₽ за месяц, на руки"
DevOps инженер,https://hh.ru/vacancy/131993575?query=it&hhtmFrom=vacancy_search_list,Москва,Сбер. IT,"5+ лет опыта в DevOps / SRE / Platform Engineering. Уверенные знания CI/CD (GitLab CI, GitHub Actions или аналоги).",Опыт 3-6 лет,
Python разработчик,https://hh.ru/vacancy/131993423?query=it&hhtmFrom=vacancy_search_list,Москва,Сбер. IT,Опыт коммерческой разработки на Python от 3 лет. Хорошее знание FastAPI / Flask / Django REST Framework. Опыт работы с SQL и...,Опыт 3-6 лет,
"Управляющий рестораном ""Steak it Easy""",https://hh.ru/vacancy/131709278?query=it&hhtmFrom=vacancy_search_list,Москва,VASILCHUKI Restaurant Group,"Высшее образование в сфере услуг, дополнительное в области менеджмента. Опыт работы в должности управляющего рестораном от 2- лет, в КРУПНЫХ...",Опыт 1-3 года,"190 000 – 270 000 ₽ за месяц, на руки"
Python-разработчик,https://hh.ru/vacancy/131215001?query=it&hhtmFrom=vacancy_search_list,Москва,Сбер. IT,"Разработка на Python более 6 лет. Хорошие знания асинхронной и мультипоточной разработки. Знания работы сетевых протоколов, отличия TCP/UDP/ICMP...",Опыт более 6 лет,
QA-инженер,https://hh.ru/vacancy/131990703?query=it&hhtmFrom=vacancy_search_list,Москва,Сбер. IT,Уверенное знание методологии тестирования ПО. * Обязательно опыт разработки автотестов (желательно на python). * Опыт тестирования Web-приложений (frontend & backend). *,Опыт 1-3 года,
Менеджер по продажам (IT),https://hh.ru/vacancy/129713228?query=it&hhtmFrom=vacancy_search_list,Москва,TKV Group,"Опыт взаимодействия с людьми или начальный опыт в продажах (мы обучим тонкостям, если есть интерес развиваться в этом направлении).",Опыт 1-3 года,
Senior Python разработчик,https://hh.ru/vacancy/131992852?query=it&hhtmFrom=vacancy_search_list,Москва,Сбер. IT,Опыт коммерческой разработки на Python от 3 лет. Хорошее знание FastAPI / Flask / Django REST Framework. Опыт работы с SQL и...,Опыт более 6 лет,
